##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	HG01583.PJL.chr2:134800000-137500000.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	490571
Sequences flagged as poor quality	0
Sequence length	36-250
%GC	41
>>END_MODULE
>>Per base sequence quality	fail
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	19.515644014831697	23.0	15.0	27.0	2.0	28.0
2	21.63346182305925	23.0	19.0	29.0	2.0	31.0
3	19.384405111594447	22.0	15.0	27.0	2.0	29.0
4	22.023725413854468	26.0	19.0	29.0	2.0	31.0
5	24.043420830012373	28.0	23.0	30.0	2.0	31.0
6	22.797401395516655	27.0	19.0	31.0	2.0	31.0
7	20.470898198222073	24.0	10.0	31.0	2.0	32.0
8	21.50218011256271	26.0	16.0	31.0	2.0	32.0
9	22.986903017096402	28.0	18.0	31.0	2.0	32.0
10-14	22.74205650150539	27.0	19.4	30.4	2.0	31.4
15-19	23.377445058921133	28.2	22.2	30.0	2.0	31.0
20-24	22.078307930962083	26.2	18.0	30.0	2.0	31.0
25-29	23.331088873985625	28.2	21.8	30.0	2.0	31.0
30-34	22.545610319403306	26.8	19.8	30.0	2.0	30.2
35-39	22.27617797816284	27.0	18.8	30.0	2.0	30.8
40-44	21.8758757788455	26.6	16.8	30.0	2.0	31.0
45-49	21.665981761390988	26.0	16.2	30.0	2.0	31.0
50-54	21.473593286349445	26.0	15.6	30.0	2.0	31.0
55-59	21.709109013919125	26.2	16.4	30.0	2.0	31.0
60-64	21.783242102504452	26.6	16.2	30.0	2.0	31.6
65-69	21.634161576489127	26.4	15.0	30.0	2.0	32.0
70-74	21.455107880729532	26.0	13.2	30.4	2.0	32.2
75-79	21.367805525243664	26.2	10.0	30.6	2.0	32.8
80-84	21.085873973888418	25.8	3.2	31.4	2.0	33.0
85-89	20.67835603209384	25.8	2.0	32.0	2.0	33.0
90-94	20.44350424834277	25.4	2.0	32.0	2.0	33.0
95-99	20.62455317702487	26.4	2.0	32.0	2.0	33.2
100-104	20.822196246710238	26.8	2.0	32.0	2.0	33.4
105-109	21.150525829423202	28.0	2.0	32.0	2.0	33.0
110-114	21.179851546555533	28.0	2.0	32.0	2.0	33.0
115-119	21.20838353808879	28.2	2.0	32.0	2.0	33.0
120-124	21.100000595649306	28.2	2.0	32.0	2.0	33.0
125-129	20.97196784322852	27.8	2.0	32.0	2.0	33.0
130-134	20.97303412911602	28.2	2.0	32.0	2.0	33.0
135-139	20.72863478068386	27.4	2.0	32.0	2.0	33.0
140-144	20.705849533299297	27.8	2.0	32.0	2.0	33.0
145-149	20.3328791561119	27.2	2.0	32.0	2.0	33.0
150-154	20.03781076134515	26.8	2.0	32.0	2.0	33.0
155-159	20.017663203777854	26.8	2.0	32.0	2.0	33.0
160-164	19.567212258245007	25.6	2.0	32.0	2.0	33.0
165-169	19.138190887760835	24.8	2.0	32.0	2.0	33.0
170-174	18.819967123966922	24.4	2.0	32.0	2.0	33.0
175-179	18.66014493493573	24.0	2.0	32.0	2.0	33.2
180-184	18.515819184402012	24.2	2.0	32.0	2.0	33.0
185-189	18.200409034436184	23.4	2.0	32.0	2.0	33.0
190-194	17.923767554508512	22.6	2.0	32.0	2.0	33.0
195-199	17.63551673716679	21.8	2.0	32.0	2.0	33.6
200-204	17.278001706755827	20.6	2.0	32.0	2.0	33.4
205-209	17.122854219209426	20.2	2.0	32.0	2.0	33.2
210-214	16.791593153887565	19.8	2.0	31.4	2.0	33.0
215-219	16.63987765516392	19.0	2.0	31.2	2.0	33.0
220-224	16.450741753202266	18.4	2.0	31.0	2.0	33.0
225-229	16.08713938293908	16.2	2.0	31.0	2.0	33.4
230-234	15.776635461984583	13.6	2.0	31.0	2.0	33.0
235-239	15.233508714818157	5.8	2.0	31.0	2.0	34.0
240-244	14.642493386503057	2.0	2.0	31.0	2.0	33.8
245-249	11.977323795978117	2.0	2.0	26.6	2.0	29.0
250	9.675940325778889	2.0	2.0	21.0	2.0	29.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1209	15-19	1.6922042633889127
1209	20-24	0.9698368135919537
1209	25-29	0.6721691186955425
1209	30-34	1.3849260456979096
1209	35-39	0.46037737813678703
1209	40-44	1.179677939046897
1209	45-49	1.3962079180760938
1209	50-54	1.5601084853512752
1209	55-59	0.6251742965095879
1209	60-64	0.25545658481436107
1209	65-69	1.2985289343898216
1209	70-74	1.107674047268258
1209	75-79	1.6695171679035958
1209	80-84	1.814800862261798
1209	85-89	2.099719663439352
1209	90-94	1.8367405755111932
1209	95-99	2.309961639365099
1209	100-104	2.664542387755116
1209	105-109	2.7455221406919286
1209	110-114	2.6255465499631363
1209	115-119	2.8731347281902444
1209	120-124	2.7423481505511127
1209	125-129	2.7306697703604996
1209	130-134	2.8409894418869612
1209	135-139	2.7599526439916673
1209	140-144	3.032293797342703
1209	145-149	2.4383570326926716
1209	150-154	2.6226901322648963
1209	155-159	2.7682470923123432
1209	160-164	2.7061440201953566
1209	165-169	2.5859722445065714
1209	170-174	2.6430779046384387
1209	175-179	2.8978648612925078
1209	180-184	2.967371397849604
1209	185-189	2.7429733754938717
1209	190-194	2.6900043857404405
1209	195-199	2.786427685431171
1209	200-204	1.9334422027943887
1209	205-209	2.3037548034471413
1209	210-214	2.0891531940972037
1209	215-219	2.1066785033265525
1209	220-224	2.06581527901281
1209	225-229	2.096965355639883
1209	230-234	2.26726969130962
1209	235-239	2.195331206176691
1209	240-244	2.1685096609696295
1209	245-249	1.7231788595552793
1209	250	1.9270345899708765
1210	1	0.15708982215599931
1210	2	1.0840588169647383
1210	3	1.9033894028419311
1210	4	1.7933449267135408
1210	5	1.8692868582060385
1210	6	0.22144726971880857
1210	7	1.0880196113873133
1210	8	1.6808736587507127
1210	9	1.9529550555782222
1210	10-14	1.4587511339446628
1210	15-19	1.748299512256473
1210	20-24	1.7817477695816315
1210	25-29	1.7985930849566287
1210	30-34	1.392443510324295
1210	35-39	0.9941755371470258
1210	40-44	1.1652354874819437
1210	45-49	1.7309475779938985
1210	50-54	1.2071059700141795
1210	55-59	1.5291040394281339
1210	60-64	0.9562871308094785
1210	65-69	0.8479577320371483
1210	70-74	0.8154667447114434
1210	75-79	0.24647571062393325
1210	80-84	0.5797687338126352
1210	85-89	1.4919501264875983
1210	90-94	1.5454796214066704
1210	95-99	2.1742756309950053
1210	100-104	2.5531840518633544
1210	105-109	2.2740628681468067
1210	110-114	1.846538573058993
1210	115-119	2.6712506491429515
1210	120-124	2.611560465335259
1210	125-129	2.695540788998116
1210	130-134	2.927149774769955
1210	135-139	2.5474822186696713
1210	140-144	2.023983059760692
1210	145-149	2.562473638916547
1210	150-154	2.795835177418155
1210	155-159	2.5951625468001325
1210	160-164	2.557945987550241
1210	165-169	2.5213300922391753
1210	170-174	2.6079563810175266
1210	175-179	2.624016412989363
1210	180-184	2.7303541718642634
1210	185-189	2.7307831935601783
1210	190-194	2.4659029017952214
1210	195-199	2.2277224341614676
1210	200-204	2.448947586140097
1210	205-209	2.322625583207884
1210	210-214	2.573411083016037
1210	215-219	2.503884366751553
1210	220-224	2.4667431139897324
1210	225-229	2.192777736542409
1210	230-234	2.1851749307368475
1210	235-239	1.6720495469426009
1210	240-244	1.822588717893744
1210	245-249	1.8416802090641688
1210	250	2.005553747432131
1211	1	-1.2219758943919032
1211	2	-0.30466116192151205
1211	3	0.06123052187070144
1211	4	-2.615897617493374
1211	5	-0.16810823284701115
1211	6	0.5269711546488693
1211	7	-0.03151324688663948
1211	8	0.5786276835593682
1211	9	0.3268637386080435
1211	10-14	1.1182354305928541
1211	15-19	0.986843719171226
1211	20-24	1.23088896778696
1211	25-29	1.0880557400107271
1211	30-34	0.06968341531241862
1211	35-39	-0.42129609125096934
1211	40-44	0.5359137667112961
1211	45-49	0.3778269656951423
1211	50-54	0.824366988752633
1211	55-59	-0.02043568081467484
1211	60-64	-0.02113751949402598
1211	65-69	0.9013860772469648
1211	70-74	0.9969710994224492
1211	75-79	0.6395398436405557
1211	80-84	0.7390049438944502
1211	85-89	0.5349350829404855
1211	90-94	-0.15066078503301839
1211	95-99	-0.3071812177777602
1211	100-104	-0.3683646417233426
1211	105-109	-0.131593505566574
1211	110-114	0.23944224157311567
1211	115-119	-0.27453874119751376
1211	120-124	0.2490779428077765
1211	125-129	0.6452243454401412
1211	130-134	0.5687899113201453
1211	135-139	0.9593958391675415
1211	140-144	1.1640237179632926
1211	145-149	1.2660771017577375
1211	150-154	1.236948074621349
1211	155-159	1.2543375134984878
1211	160-164	0.781560096324128
1211	165-169	1.0601170385248828
1211	170-174	1.3194349209887655
1211	175-179	1.546722704417796
1211	180-184	1.6315595963773362
1211	185-189	1.6403644300800408
1211	190-194	0.9921954170393938
1211	195-199	1.1895103034064505
1211	200-204	1.407293080616391
1211	205-209	1.6201995842147596
1211	210-214	1.3912836469464338
1211	215-219	1.3376326113044605
1211	220-224	1.2945167668744268
1211	225-229	1.33771284062888
1211	230-234	0.9771302672431101
1211	235-239	1.233533925811999
1211	240-244	1.570134247261052
1211	245-249	1.2074919952803818
1211	250	0.9466990761990672
1212	1	0.17497114610653952
1212	2	1.1099234694388223
1212	3	1.6328608437813976
1212	4	1.9459300045211627
1212	5	1.44415033413118
1212	6	2.065823698781788
1212	7	1.1121471892504324
1212	8	1.8635134571834584
1212	9	0.844174226666194
1212	10-14	1.8265303423270147
1212	15-19	1.793595536409022
1212	20-24	1.6426158629063785
1212	25-29	1.4943558438528903
1212	30-34	1.5471974340040084
1212	35-39	1.503599028167514
1212	40-44	0.5251401426199109
1212	45-49	1.1516670487688714
1212	50-54	1.6426338631036224
1212	55-59	1.1808644230274865
1212	60-64	1.7500763953554
1212	65-69	0.6909966691472782
1212	70-74	1.5041985137526694
1212	75-79	1.6011286286872846
1212	80-84	2.174563614714806
1212	85-89	2.6677076686102694
1212	90-94	2.3843257154861917
1212	95-99	2.251806321163052
1212	100-104	2.1727475078093654
1212	105-109	2.3212818838415252
1212	110-114	1.9856738095897306
1212	115-119	2.6564394519489056
1212	120-124	1.4510685935481291
1212	125-129	2.1158453885513815
1212	130-134	2.417552555171568
1212	135-139	1.6115825887231203
1212	140-144	1.9945971484623968
1212	145-149	3.148482656333421
1212	150-154	3.1347716982684375
1212	155-159	2.544503835018695
1212	160-164	3.2179249877658016
1212	165-169	3.5237396436643103
1212	170-174	3.182201292660519
1212	175-179	3.571415099174814
1212	180-184	3.4668453993326445
1212	185-189	2.4160034150237806
1212	190-194	3.1379902977804157
1212	195-199	3.6866549326086435
1212	200-204	3.704511677475626
1212	205-209	3.7024505041173548
1212	210-214	3.7202141073388937
1212	215-219	3.0880025115025056
1212	220-224	2.625426689416411
1212	225-229	1.7858116527027814
1212	230-234	2.061376717182073
1212	235-239	1.6043368084175906
1212	240-244	2.0089114691702257
1212	245-249	1.6675181716931302
1212	250	0.7389207483700133
1213	1	-1.6121354241987866
1213	2	-0.7940202439254307
1213	3	0.551597160549683
1213	4	1.39973070604427
1213	5	1.5036885765568506
1213	6	1.4999882271369742
1213	7	1.4275883484114296
1213	8	-1.5884951823796172
1213	9	-0.22916201006254155
1213	10-14	0.7352793712589616
1213	15-19	0.807104564399328
1213	20-24	1.0898668575154815
1213	25-29	0.7980982812925674
1213	30-34	-0.34675487184123455
1213	35-39	0.7455256271929187
1213	40-44	0.8378729046905811
1213	45-49	0.47231842945108937
1213	50-54	0.4616426674540044
1213	55-59	1.0982718478727058
1213	60-64	1.088527747788369
1213	65-69	1.102763071369548
1213	70-74	1.1141163555097755
1213	75-79	1.5446783826833794
1213	80-84	1.5840029847564736
1213	85-89	1.372273454057197
1213	90-94	1.2468012916532345
1213	95-99	1.3559254153036875
1213	100-104	1.7936101693597806
1213	105-109	1.1723594751219224
1213	110-114	1.807316856742446
1213	115-119	1.890049000196278
1213	120-124	1.642933985859628
1213	125-129	1.694911515343442
1213	130-134	1.884512261572894
1213	135-139	1.9983476239024398
1213	140-144	2.0713145707673775
1213	145-149	2.119971843330017
1213	150-154	1.9845980295442978
1213	155-159	2.2155763039168797
1213	160-164	2.037002606053946
1213	165-169	2.050230871734488
1213	170-174	2.059527382350712
1213	175-179	2.1894153541546117
1213	180-184	2.2663835370612766
1213	185-189	2.267387996875545
1213	190-194	1.8444387749752273
1213	195-199	1.2396533076746366
1213	200-204	1.8904840497106328
1213	205-209	2.353410295250768
1213	210-214	2.1357134393636272
1213	215-219	2.3100990466236517
1213	220-224	2.3901158680600894
1213	225-229	2.650883343552662
1213	230-234	3.0223965899132015
1213	235-239	3.1624909175917093
1213	240-244	3.472576023610909
1213	245-249	3.404094194904438
1213	250	2.8902140380792556
1214	1	-0.39227440185458917
1214	2	0.4830171133687031
1214	3	-0.6296815842652848
1214	4	-3.667323819815099
1214	5	-0.724277387075869
1214	6	-1.2470918635932549
1214	7	0.4607255590835102
1214	8	-0.14223467133283663
1214	9	0.7456365412614439
1214	10-14	0.10758534767411376
1214	15-19	0.6292350956223061
1214	20-24	0.21498183677535465
1214	25-29	0.4920391562628055
1214	30-34	0.37636003222784353
1214	35-39	0.11086642947871539
1214	40-44	0.38806965394180537
1214	45-49	0.2208584748162039
1214	50-54	0.6565328262319063
1214	55-59	0.2582741035966052
1214	60-64	0.48857135002305796
1214	65-69	0.5973429058065349
1214	70-74	0.5933513401862562
1214	75-79	0.389054164935704
1214	80-84	0.45308021717520575
1214	85-89	-0.25450866965395136
1214	90-94	-0.18759616624237552
1214	95-99	-0.28134477111939304
1214	100-104	-1.4503123378628189
1214	105-109	-1.425204132382678
1214	110-114	-0.9922882136641888
1214	115-119	-1.0428342995204645
1214	120-124	-1.332917277193598
1214	125-129	-1.2329663105675763
1214	130-134	-0.7851641846242927
1214	135-139	-0.5770721057054793
1214	140-144	-0.8096852737626712
1214	145-149	-0.5116117987184801
1214	150-154	-0.9577716151833116
1214	155-159	-0.8527736259646055
1214	160-164	0.07234576365737411
1214	165-169	0.2930173088518728
1214	170-174	0.4602199676506018
1214	175-179	0.4430339516338293
1214	180-184	0.6681715117448199
1214	185-189	0.6917993374736788
1214	190-194	0.6459892744984259
1214	195-199	0.8199218423779477
1214	200-204	1.038127191242868
1214	205-209	1.2044336363261685
1214	210-214	0.8448743026724408
1214	215-219	1.3221853190405568
1214	220-224	1.4632735007247604
1214	225-229	1.7426225873279915
1214	230-234	1.6689513818233426
1214	235-239	1.5203180279972148
1214	240-244	1.6082224414283068
1214	245-249	1.431491762972108
1214	250	0.9624582886740214
1215	1	3.5650215330244883
1215	2	2.55839408737409
1215	3	1.8954189329940618
1215	4	-2.0572745622440785
1215	5	0.15637173775203195
1215	6	0.7411436402546521
1215	7	1.432283151496307
1215	8	0.7852269730362771
1215	9	0.9644871613692843
1215	10-14	-0.7427423961865145
1215	15-19	0.35323499688774973
1215	20-24	0.792970065422633
1215	25-29	1.2508564260330282
1215	30-34	0.2963581672418627
1215	35-39	-0.5125402416858584
1215	40-44	-1.849263251541796
1215	45-49	-0.17979180191480637
1215	50-54	-0.3122536164170313
1215	55-59	0.8353528773134684
1215	60-64	1.0495171417824665
1215	65-69	0.7434441441341377
1215	70-74	0.3540898057804043
1215	75-79	-0.1896332544851269
1215	80-84	-0.3850771337730734
1215	85-89	-0.545303799823202
1215	90-94	-1.160694841139847
1215	95-99	-0.6195810707729841
1215	100-104	-0.63482109155796
1215	105-109	-0.7679227962685218
1215	110-114	-0.8293564843854782
1215	115-119	-0.9056508323404735
1215	120-124	-1.1076347907849033
1215	125-129	-0.8564277232061634
1215	130-134	-0.7052997688984952
1215	135-139	-0.67249242520273
1215	140-144	-1.456422263839844
1215	145-149	-0.4462388609519188
1215	150-154	-0.7479056810204909
1215	155-159	-0.35796858737638715
1215	160-164	-0.13314686807278875
1215	165-169	-0.4088736802464439
1215	170-174	0.1369349395691728
1215	175-179	0.5947562779751507
1215	180-184	0.3620606660687571
1215	185-189	0.47274375460223084
1215	190-194	0.9155615520833997
1215	195-199	0.7937952114703926
1215	200-204	1.1104814118917226
1215	205-209	0.9201114996535829
1215	210-214	1.0536713350312041
1215	215-219	1.437864384962456
1215	220-224	1.4429281553794162
1215	225-229	1.602586795301045
1215	230-234	1.8523841080080903
1215	235-239	2.263435607162277
1215	240-244	2.686079502726784
1215	245-249	2.7358893744930093
1215	250	2.412774410907952
1216	1	-0.0851904628796305
1216	2	-1.7342309692585403
1216	3	-1.5384158228112739
1216	4	-2.1698379711486915
1216	5	-2.8587416453569077
1216	6	-2.449574107953403
1216	7	-1.4012915525081766
1216	8	-2.464019452888241
1216	9	-6.165809790027481
1216	10-14	-3.5106075358890685
1216	15-19	-3.5768786350119335
1216	20-24	-3.618252230418367
1216	25-29	-3.975991238083754
1216	30-34	-3.529171691575943
1216	35-39	-3.2177009474135474
1216	40-44	-2.776094678788837
1216	45-49	-3.180216317493038
1216	50-54	-3.284342961102208
1216	55-59	-2.989423276486356
1216	60-64	-3.5154468359363626
1216	65-69	-3.014987636133874
1216	70-74	-2.837739906119907
1216	75-79	-3.3501988736991066
1216	80-84	-3.480326278063849
1216	85-89	-3.359356286814066
1216	90-94	-3.3511949629163666
1216	95-99	-3.6589785257745895
1216	100-104	-4.318549914882489
1216	105-109	-4.731637844442268
1216	110-114	-4.83374646257046
1216	115-119	-4.8548776168903025
1216	120-124	-4.750786135956606
1216	125-129	-4.692964299108173
1216	130-134	-4.771362910897203
1216	135-139	-4.439115570976746
1216	140-144	-4.467889809603623
1216	145-149	-4.2526316677961375
1216	150-154	-3.9429338482582104
1216	155-159	-3.9972461059461466
1216	160-164	-3.575691436509455
1216	165-169	-3.118824287938253
1216	170-174	-2.814238851415519
1216	175-179	-2.637162498221441
1216	180-184	-2.545953935215845
1216	185-189	-2.1826852212193213
1216	190-194	-1.9729528788960735
1216	195-199	-1.723521090775881
1216	200-204	-1.4293766388304814
1216	205-209	-1.376622719589717
1216	210-214	-1.1645039959170074
1216	215-219	-1.0932909754251892
1216	220-224	-0.9920203361519473
1216	225-229	-0.6627388315306071
1216	230-234	-0.6870179588237306
1216	235-239	-0.5707129131161643
1216	240-244	-0.6868715613403218
1216	245-249	-0.7924311267901949
1216	250	-0.6742252224620451
2101	1	0.9891773441547009
2101	2	1.0148543725703263
2101	3	1.4472442132872345
2101	4	1.8927490386414334
2101	5	1.5908649109128632
2101	6	-0.4608276868466561
2101	7	1.4665436251512745
2101	8	1.756252749383485
2101	9	2.0963002841583354
2101	10-14	1.442392355290064
2101	15-19	1.373255514853163
2101	20-24	0.9339769088085497
2101	25-29	1.1866160349027801
2101	30-34	1.157654979293465
2101	35-39	1.319147300007586
2101	40-44	1.6027910705554191
2101	45-49	1.1457753595866613
2101	50-54	0.7049978470991363
2101	55-59	0.6273505224502003
2101	60-64	0.47135431831534547
2101	65-69	0.7783529018915196
2101	70-74	1.3596251278584717
2101	75-79	1.7088289431666226
2101	80-84	2.073609472593766
2101	85-89	2.314571733809366
2101	90-94	2.2131707052250036
2101	95-99	2.139706617925242
2101	100-104	2.093177222415676
2101	105-109	2.6845265576245794
2101	110-114	2.6956245893777577
2101	115-119	2.6658325668193683
2101	120-124	2.779570308915453
2101	125-129	2.63153508451731
2101	130-134	2.658265911376464
2101	135-139	2.5153711844879396
2101	140-144	2.735065029687995
2101	145-149	2.6091988751704633
2101	150-154	2.0981370053554897
2101	155-159	1.9289816963386635
2101	160-164	1.4228539769053121
2101	165-169	1.411024522528134
2101	170-174	1.9763960692194011
2101	175-179	1.770077602427481
2101	180-184	1.9557707180940263
2101	185-189	1.5982100244435031
2101	190-194	1.9097661554796943
2101	195-199	1.9480164349560631
2101	200-204	1.5129122576350298
2101	205-209	1.5100332203719233
2101	210-214	1.5808559098083492
2101	215-219	1.7184606501422266
2101	220-224	1.5424254965532356
2101	225-229	1.8224361174666637
2101	230-234	1.792569294330681
2101	235-239	0.6637723489154297
2101	240-244	0.3908796677415083
2101	245-249	0.05761515269100492
2101	250	-0.7853994715432897
2102	1	0.5019158145759484
2102	2	-0.2056651100320579
2102	3	1.363588107883107
2102	4	1.4500019876955719
2102	5	1.4319086876267626
2102	6	0.14997735882258567
2102	7	1.5510417446531228
2102	8	0.25396327295587184
2102	9	1.0986178277225385
2102	10-14	1.1802196381506675
2102	15-19	0.6668730479924321
2102	20-24	0.8924952847638394
2102	25-29	0.6762576576644257
2102	30-34	0.6309727554139428
2102	35-39	0.20992443892387413
2102	40-44	0.04770169677333769
2102	45-49	0.532264641950075
2102	50-54	0.6283072030786379
2102	55-59	0.48015202364105036
2102	60-64	-0.42207716980423626
2102	65-69	0.27810350533495054
2102	70-74	0.7579186459537581
2102	75-79	0.837204818259849
2102	80-84	0.59020516950077
2102	85-89	1.3081499729574055
2102	90-94	0.7963961805620166
2102	95-99	0.6392824032036302
2102	100-104	1.2533138692749652
2102	105-109	1.4013851287504373
2102	110-114	1.496715311252963
2102	115-119	1.5424556090849748
2102	120-124	1.4160313687738544
2102	125-129	1.3671379594368602
2102	130-134	1.3770955616661027
2102	135-139	0.39892299740362347
2102	140-144	0.2727995507599701
2102	145-149	0.09745564150462016
2102	150-154	-0.38860125023184366
2102	155-159	-0.7854188210839261
2102	160-164	-1.413321946774854
2102	165-169	-1.5850926521289352
2102	170-174	-1.5650263039177439
2102	175-179	-1.6682882045631153
2102	180-184	-1.7046022573553508
2102	185-189	-1.5832538502971119
2102	190-194	-1.353309509893844
2102	195-199	-1.5785592191963822
2102	200-204	-1.790391279934724
2102	205-209	-1.6190464475312734
2102	210-214	-1.708638151847568
2102	215-219	-1.7920730267072376
2102	220-224	-1.8617264992752354
2102	225-229	-1.6355332900108177
2102	230-234	-1.8005376250093352
2102	235-239	-1.3678241412556353
2102	240-244	-1.5666441375112576
2102	245-249	-1.3257168016591354
2102	250	-1.845181150924181
2103	1	0.9964737180111989
2103	2	0.7983879336857242
2103	3	1.3023674727750922
2103	4	1.5783142688115355
2103	5	0.937240604362291
2103	6	1.097539630101064
2103	7	0.014300706601733992
2103	8	-0.5665144353036808
2103	9	-0.7499321270250299
2103	10-14	1.1868194099210179
2103	15-19	1.3690349336415082
2103	20-24	0.6674057636525959
2103	25-29	1.2549756366515616
2103	30-34	0.6950942680256027
2103	35-39	1.1928796193433442
2103	40-44	0.9350868933262788
2103	45-49	0.641759782232608
2103	50-54	0.6329819758327382
2103	55-59	0.4108253010974714
2103	60-64	0.6160356071209563
2103	65-69	0.5609209609678949
2103	70-74	0.453715285468963
2103	75-79	1.0570592234855205
2103	80-84	1.4551341428608637
2103	85-89	1.5791986488319587
2103	90-94	1.6965433493339042
2103	95-99	1.3650668442377452
2103	100-104	1.4557283815324702
2103	105-109	2.1717553316427285
2103	110-114	2.4345946963534786
2103	115-119	2.338608545624197
2103	120-124	2.372318321868061
2103	125-129	2.2449542779232594
2103	130-134	1.886195777029453
2103	135-139	1.2939445786226997
2103	140-144	0.62230655811004
2103	145-149	0.0762281334717052
2103	150-154	-0.3501219066541701
2103	155-159	-0.9240889327615385
2103	160-164	-1.2923781752379178
2103	165-169	-1.3944302480436406
2103	170-174	-1.1605288744450135
2103	175-179	-1.4289897418139077
2103	180-184	-1.2349534882551794
2103	185-189	-1.2010955311120526
2103	190-194	-1.1671117309332892
2103	195-199	-1.3830876990052126
2103	200-204	-1.2504818953817676
2103	205-209	-1.447893407698988
2103	210-214	-1.4358918206106743
2103	215-219	-0.8506093435573305
2103	220-224	-1.32667567558088
2103	225-229	-1.2799202385466835
2103	230-234	-1.4950754582922539
2103	235-239	-1.6500142506180104
2103	240-244	-1.7931485122508555
2103	245-249	-1.5264084230668775
2103	250	-1.2319362757520889
2104	1	-0.8765790689950776
2104	2	-0.8852960825564331
2104	3	0.6736114742516541
2104	4	0.8625150809193229
2104	5	0.9053838306450537
2104	6	0.8982409959187088
2104	7	-0.409767215140608
2104	8	0.278151493083179
2104	9	1.0986097703540771
2104	10-14	1.0718544782119004
2104	15-19	0.45338340171090863
2104	20-24	0.6478413487393482
2104	25-29	0.2741192320742236
2104	30-34	0.334223097852103
2104	35-39	-0.11758180553668751
2104	40-44	0.53369154448907
2104	45-49	0.255572997441174
2104	50-54	0.4152558776415205
2104	55-59	-1.0715150458940386
2104	60-64	0.2778148614583529
2104	65-69	0.05027496613585569
2104	70-74	-0.022076519625166213
2104	75-79	0.6154128595135759
2104	80-84	0.45230653119604014
2104	85-89	-0.09062047261506834
2104	90-94	-0.12666078503302103
2104	95-99	0.12805687746033811
2104	100-104	0.6858575804988796
2104	105-109	1.2929144309413623
2104	110-114	1.2752517653826452
2104	115-119	1.4189850683262968
2104	120-124	1.490871293444286
2104	125-129	1.477748666996714
2104	130-134	1.273266106231464
2104	135-139	0.6330972314582191
2104	140-144	-0.34305780204654823
2104	145-149	-0.8091451713780273
2104	150-154	-0.7274292586693605
2104	155-159	-0.7347731453109176
2104	160-164	-1.8394062190390912
2104	165-169	-2.2790886391639695
2104	170-174	-2.311365759595059
2104	175-179	-2.191191510911583
2104	180-184	-2.066041747041119
2104	185-189	-1.8630728154570981
2104	190-194	-1.7166973365837954
2104	195-199	-1.7489968983772677
2104	200-204	-1.6123216617788927
2104	205-209	-1.7341790427762263
2104	210-214	-1.6397956335668482
2104	215-219	-1.6836442116430685
2104	220-224	-1.7145310723370457
2104	225-229	-1.7964307004555788
2104	230-234	-1.9098796054650737
2104	235-239	-1.700946145343627
2104	240-244	-1.3739360890197805
2104	245-249	-1.1161014489689283
2104	250	-1.1775516209011059
2105	1	-0.9828400919227676
2105	2	-0.3300932606869438
2105	3	-0.35531268800584215
2105	4	-2.0683050249007806
2105	5	0.3705954708566921
2105	6	-0.5319177342400216
2105	7	0.7294744074343491
2105	8	0.3627634860285056
2105	9	1.080443985521626
2105	10-14	0.8581243194817425
2105	15-19	0.6044239660848021
2105	20-24	-0.02446905690439749
2105	25-29	0.15230265359097928
2105	30-34	-0.1432548562925149
2105	35-39	-0.3634195480410938
2105	40-44	-0.04309857896771874
2105	45-49	-0.1188273552925132
2105	50-54	0.09247809986374378
2105	55-59	-0.7371146931603505
2105	60-64	-0.5906066552964973
2105	65-69	-0.27713244127155434
2105	70-74	-0.6138930981084094
2105	75-79	-0.5034231193224024
2105	80-84	0.7364246969808725
2105	85-89	0.8370338483725845
2105	90-94	0.7314873631151286
2105	95-99	0.2657817451852047
2105	100-104	0.5244378274124628
2105	105-109	1.175850938877872
2105	110-114	1.179590389721266
2105	115-119	1.3119921230000209
2105	120-124	1.4157478366541625
2105	125-129	1.266849196097244
2105	130-134	0.9825548627751246
2105	135-139	1.487081607991609
2105	140-144	1.3256690303130902
2105	145-149	0.5857806954776663
2105	150-154	-0.5239190099836755
2105	155-159	-0.5575907626294665
2105	160-164	0.08593044706061193
2105	165-169	-1.427217503423492
2105	170-174	-1.87188738451297
2105	175-179	-2.2428213115240645
2105	180-184	-2.0346032560570393
2105	185-189	-1.6740321176193618
2105	190-194	-1.555370840752854
2105	195-199	-1.6171581022357397
2105	200-204	-1.4577597494855787
2105	205-209	-1.3175564340366535
2105	210-214	-1.330028340788461
2105	215-219	-1.1799302034943118
2105	220-224	-1.3302334437196812
2105	225-229	-1.2136800965908474
2105	230-234	-0.9682773510367326
2105	235-239	-0.9756185487252669
2105	240-244	-1.0271223685326039
2105	245-249	-1.0707781510219423
2105	250	-1.3810912652203609
2106	1	-0.126939819355826
2106	2	0.4317313344709852
2106	3	1.5089650096051876
2106	4	1.9258628442670869
2106	5	1.8506940759552961
2106	6	1.720607518285231
2106	7	2.536553131179737
2106	8	2.2599696749013596
2106	9	2.2664308381751432
2106	10-14	1.8931531795106018
2106	15-19	1.2269187552462633
2106	20-24	1.465157366055358
2106	25-29	1.3053169232719135
2106	30-34	1.4053342089632146
2106	35-39	1.644957877002998
